articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
5abdaf4a068401528a29f77a,1566,Text by ILIANA MAGRA,article,Greece’s Island of Despair,"['Lesbos (Greece)', 'Refugees and Displaced Persons', 'Middle East and Africa Migrant Crisis', 'Immigration and Emigration', 'Asylum, Right of', 'Greece', 'vis-photo']",68,Foreign,4,2018-03-30 03:30:14,Europe,"Two years after the E.U. and Turkey struck a deal to cut off asylum seekers crossing the Aegean, thousands languish in deplorable conditions on Lesbos.",The New York Times,News,https://www.nytimes.com/2018/03/29/world/europe/greece-lesbos-migrant-crisis-moria.html
5abd9c08068401528a29f717,631,By DEB AMLEN,article,Won’t Be Back Till Late,['Crossword Puzzles'],68,Games,0,2018-03-30 02:08:01,Unknown,Sam Trabucco parties until all hours.,The New York Times,News,https://www.nytimes.com/2018/03/29/crosswords/daily-puzzle-2018-03-30.html
5abd96a4068401528a29f701,1259,By JESSE GREEN,article,Queen Lear  Moments,"['Theater', 'Three Tall Women (Play)', 'Albee, Edward', 'Mantello, Joe', 'Jackson, Glenda', 'Metcalf, Laurie', 'Pill, Alison']",68,Weekend,1,2018-03-30 01:45:05,Unknown,"After 23 years in politics, the English star of “Elizabeth R” returns to the American stage in a torrential revival of Edward Albee’s play.",The New York Times,Review,https://www.nytimes.com/2018/03/29/theater/review-three-tall-women-glenda-jackson-albee.html
5abd92c2068401528a29f6e4,1418,"By JIM RUTENBERG, KATE KELLY, JESSICA SILVER-GREENBERG and MIKE McINTIRE",article,Tabloid Mogul Visited Trump To Woo Saudis,"['Pecker, David J', 'American Media Inc', 'National Enquirer', 'Grine, Kacy', 'Saudi Arabia', 'Trump, Donald J', 'United States Politics and Government', 'Magazines', 'Media', 'Time (Magazine)', 'Mergers, Acquisitions and Divestitures', 'United States International Relations']",38,Investigative,1,2018-03-30 01:28:31,Media,"A dinner at the White House helped David J. Pecker, whose company owns The National Enquirer, showcase his connections as he sought to expand into Saudi Arabia.",The New York Times,News,https://www.nytimes.com/2018/03/29/business/media/david-pecker-trump-saudi-arabia.html
5abd88f8068401528a29f6c1,1368,By KATIE ROGERS and MAGGIE HABERMAN,article,"A Longtime Trump Whisperer Packs Up, Leaving a Void in the White House","['Hicks, Hope C (1988- )', 'Trump, Donald J', 'United States Politics and Government']",68,Washington,13,2018-03-30 00:46:45,Politics,"Thursday was the last day at the White House for the 29-year-old from Connecticut, who followed an unlikely career path to become a presidential confidante.",The New York Times,News,https://www.nytimes.com/2018/03/29/us/politics/hope-hicks-white-house.html
5abd855c068401528a29f6a7,856,By DAVID BROOKS,article,Integration Now and Forever,"['Blacks', 'Segregation and Desegregation', 'Race and Ethnicity', 'Education', 'Gentrification']",68,OpEd,23,2018-03-30 00:31:21,Unknown,Do you lead a segregated life?,The New York Times,Op-Ed,https://www.nytimes.com/2018/03/29/opinion/integration-now-integration-forever.html
5abd8151068401528a29f691,1258,By JOHN KOBLIN and MICHAEL M. GRYNBAUM,article,Network Rediscovers Trump Country With Reboot of ‘Roseanne’,"['Television', 'Roseanne (TV Program)', 'Barr, Roseanne', 'ABC Inc', 'Trump, Donald J', 'United States Politics and Government', 'Ratings (Audience Measurement)', 'Presidential Election of 2016']",67,Business,1,2018-03-30 00:14:04,Media,The network realized it was leaving some viewers behind — and put into effect a plan that brought back a working-class sitcom.,The New York Times,News,https://www.nytimes.com/2018/03/29/business/media/roseanne-ratings-trump.html
5abd7efc068401528a29f686,1309,By NICHOLAS FANDOS,article,V.A. Shake-Up Gives Rise to New Fears of Privatized Care,"['Veterans Affairs Department', 'Jackson, Ronny L', 'Shulkin, David J', 'Trump, Donald J', 'United States Politics and Government', 'Appointments and Executive Changes', 'Veterans', 'Health Insurance and Managed Care', 'Privatization']",68,Washington,14,2018-03-30 00:04:09,Politics,The issue has been at the center of months of intrigue at the sprawling department charged with caring for the United States’ 20 million veterans.,The New York Times,News,https://www.nytimes.com/2018/03/29/us/politics/shulkin-trump-veterans-affairs-privatized-care.html
5abd7d2f068401528a29f674,1184,By NEAL E. BOUDETTE,article,Tesla in Need Of Recharge After a Series Of Setbacks,"['Tesla Motors Inc', 'Musk, Elon', 'Automobiles', 'Electric and Hybrid Vehicles', 'Driverless and Semiautonomous Vehicles', 'Stocks and Bonds']",68,Business,1,2018-03-29 23:56:28,Unknown,"Production delays, a recall and other problems have presented the electric-car maker and its founder, Elon Musk, with a crisis of confidence among investors.",The New York Times,News,https://www.nytimes.com/2018/03/29/business/tesla-elon-musk.html
5abd7878068401528a29f655,1200,By MARK ATWOOD LAWRENCE,article,Was the Vietnam War Necessary?,"['Vietnam War', 'Politics and Government', 'Cold War Era', 'Central Intelligence Agency', 'Johnson, Lyndon Baines']",68,OpEd,0,2018-03-29 23:36:19,Unknown,Lyndon Johnson said the alternative might be a nuclear war. But even the C.I.A. disagreed.,The New York Times,Op-Ed,https://www.nytimes.com/2018/03/29/opinion/vietnam-war-necessary.html
5abd6dd0068401528a29f5f7,849,By PAUL KRUGMAN,article,"Is It Real Policy, or Is It Just Reality TV?","['United States International Relations', 'United States Politics and Government', 'Appointments and Executive Changes', 'Veterans', 'Reality Television', 'Jackson, Ronny L', 'Veterans Affairs Department', 'Trump, Donald J', 'United States', 'International Trade and World Market', 'South Korea']",68,OpEd,22,2018-03-29 22:50:53,Unknown,What nothingburger trade deals and unqualified appointees have in common.,The New York Times,Op-Ed,https://www.nytimes.com/2018/03/29/opinion/ronny-jackson-trade-trump.html
5abd6d22068401528a29f5ed,1394,By ROXANE GAY,article,‘Roseanne’ Is Funny. And Scary.,"['Television', 'Roseanne (TV Program)', 'Barr, Roseanne', 'Trump, Donald J', 'United States Politics and Government']",67,OpEd,23,2018-03-29 22:47:59,Unknown,Nothing will change if we keep consuming problematic pop culture without demanding anything better.,The New York Times,Op-Ed,https://www.nytimes.com/2018/03/29/opinion/roseanne-reboot-trump.html
5abd6a76068401528a29f5cf,1196,By NORMAN L. EISEN and BANDY X. LEE,article,Ronny Jackson’s Disturbing Lack of Independence,"['Jackson, Ronny L', 'Veterans Affairs Department', 'Veterans', 'Trump, Donald J', 'United States Politics and Government', 'Appointments and Executive Changes']",68,OpEd,0,2018-03-29 22:36:36,Unknown,Trump’s nomination for Veterans Affairs Secretary fits a pattern of cronyism.,The New York Times,Op-Ed,https://www.nytimes.com/2018/03/29/opinion/ronny-jackson-independence-veterans.html
5abd6641068401528a29f5a5,1170,By KATIE ROGERS and JIM TANKERSLEY,article,"Praise for Trade Deal, Then Trump Suggests That He Might Delay It","['South Korea', 'Trump, Donald J', 'International Trade and World Market', 'United States International Relations', 'Infrastructure (Public Works)', 'Bridges and Tunnels', 'Organized Labor', 'United States Politics and Government', 'North Korea']",68,Washington,2,2018-03-29 22:18:36,Politics,"In a meandering speech, the president seemed to undercut his administration’s initiatives, including on infrastructure and a trade pact with South Korea.",The New York Times,News,https://www.nytimes.com/2018/03/29/us/politics/trump-infrastructure-trade-deal-south-korea.html
5abd61e3068401528a29f564,301,By BETSY NEWBERRY,article,Out of the Storm,"['Pennsylvania Station (Manhattan, NY)', 'New York City']",0,Metro,0,2018-03-29 22:00:00,Unknown,A respite from a nor’easter turns into a minor adventure.,The New York Times,News,https://www.nytimes.com/2018/03/29/nyregion/metropolitan-diary-out-of-the-storm.html
5abd5c06068401528a29f518,629,By THE EDITORIAL BOARD,article,A Coup at Veterans Affairs,"['Veterans Affairs Department', 'Shulkin, David J', 'Jackson, Ronny L', 'Appointments and Executive Changes', 'Trump, Donald J', 'United States Politics and Government', 'Veterans']",68,Editorial,22,2018-03-29 21:34:59,Unknown,"President Trump replaced David Shulkin with his White House doctor, Ronny Jackson. Among the prime beneficiaries may be the billionaire Koch brothers.",The New York Times,Editorial,https://www.nytimes.com/2018/03/29/opinion/shulkin-out-veterans-affairs-koch.html
5abd4af4068401528a29f43d,1106,By AMY BLOOM,article,For the Love of ‘George and Martha’,"['Books and Literature', 'Marshall, James (1942-92)', 'George and Martha (Book)', 'Writing and Writers']",66,Weekend,16,2018-03-29 20:22:09,Unknown,"Two affectionate hippos. Life lessons. Does it get any better? No, it does not.",The New York Times,News,https://www.nytimes.com/2018/03/29/books/george-and-martha-james-marshall.html
5abd4aef068401528a29f43c,1730,By CORAL DAVENPORT and HIROKO TABUCHI,article,U.S. Set to Blunt Pollution Rules For Automakers,"['Automobiles', 'Fuel Efficiency', 'Fuel Emissions (Transportation)', 'Greenhouse Gas Emissions', 'Global Warming', 'Clean Air Act', 'Regulation and Deregulation of Industry', 'Environmental Protection Agency', 'Pruitt, Scott', 'California', 'States (US)', 'United States', 'Trump, Donald J', 'United States Politics and Government']",68,Climate,1,2018-03-29 20:22:03,Unknown,"The Trump administration, handing automakers a victory, is preparing to announce an effort to weaken strict Obama-era pollution standards.",The New York Times,News,https://www.nytimes.com/2018/03/29/climate/epa-cafe-auto-pollution-rollback.html
5abd46cd068401528a29f415,229,By NICHOLAS BAKALAR,article,Heart: Hockey Fans Beware,"['Heart', 'Hockey, Ice']",60,Well,4,2018-03-29 20:04:26,Live,"Men under 55 were particularly susceptible, with an increased risk of 40 percent on days after a victory, and 20 percent after a defeat.",The New York Times,News,https://www.nytimes.com/2018/03/29/well/live/hockey-fans-beware-heart-attack-rates-rise-after-a-game.html
5abd3e5a068401528a29f3af,846,By DEVORAH BLACHOR,article,Gen X Activism: An Oral History,"['Bush, George W', 'Joel, Billy', 'Nader, Ralph', 'Perot, Ross', 'Infinite Jest (Book)', 'Sex and the City (TV Program)', 'Voting and Voters', 'Fashion and Apparel']",67,OpEd,2,2018-03-29 19:28:22,Sunday Review,It was about so much more than watching John Hughes movies and figuring out how to eat sushi.,The New York Times,Op-Ed,https://www.nytimes.com/2018/03/29/opinion/sunday/gen-x-activism.html
5abd2f5e068401528a29f2f1,967,By MIKE HALE,article,The Young and the Streaming,"['Television', 'Netflix Inc', 'Alexa & Katie (TV Program)', 'On My Block (TV Program)', 'The Dangerous Book for Boys (TV Program)', 'Wordham, Heather', 'Carlson, Matthew', 'Iungerich, Lauren']",68,Weekend,1,2018-03-29 18:24:27,Television,"“Alexa & Katie” and “On My Block” join a roster that includes “13 Reasons Why,” “Stranger Things” and “Everything Sucks.”",The New York Times,News,https://www.nytimes.com/2018/03/29/arts/television/netflix-on-my-block-alexa-and-katie-dangerous-book-for-boys.html
5abd29ae068401528a29f2af,1219,By CARL ZIMMER,article,Frog Species on the Rebound,"['Frogs', 'Fungi', 'Epidemics', 'Panama', 'Voyles, Jamie', 'Research']",67,Science,3,2018-03-29 18:00:08,Unknown,"A new study in Panama finds some types of frogs are returning, after being decimated by a deadly fungus that has vanquished amphibians around the world.",The New York Times,News,https://www.nytimes.com/2018/03/29/science/frog-species-panama-fungus-rebound.html
5abd2817068401528a29f291,1634,By VICKI GOLDBERG,article,A Haunting Southern Exposure,"['Art', 'Photography', 'Mann, Sally', 'National Gallery of Art', 'Slavery (Historical)', 'Civil War (US) (1861-65)', 'Museums', 'Virginia', 'Hold Still (Book)']",68,Weekend,11,2018-03-29 17:53:23,Art & Design,"“Sally Mann: A Thousand Crossings” at the National Gallery of Art is a record of exploration — into her past, America’s history and photography’s.",The New York Times,Review,https://www.nytimes.com/2018/03/29/arts/design/sally-mann-a-thousand-crossings-review-national-gallery.html
5abd266c068401528a29f271,686,By MARTIN SELSOE SORENSEN,article,"A Quick Online Divorce for $60? Not So Fast, Denmark Says","['Denmark', 'Divorce, Separations and Annulments', 'Computers and the Internet', 'Politics and Government']",68,Foreign,0,2018-03-29 17:46:17,Europe,"In a nation with one of the highest divorce rates in Europe, the government has come to the conclusion that some breakups should take more than a few clicks.",The New York Times,News,https://www.nytimes.com/2018/03/29/world/europe/denmark-online-divorce.html
5abd1ff7068401528a29f1fd,1569,By ANDREW HIGGINS,article,Crisis Deepens As the Kremlin Bucks the West,"['Russia', 'United States International Relations', 'Great Britain', 'Diplomatic Service, Embassies and Consulates', 'Embargoes and Sanctions', 'Espionage and Intelligence Services', 'Poisoning and Poisons', 'Skripal, Sergei V', 'Skripal, Yulia S', 'Assassinations and Attempted Assassinations']",68,Foreign,1,2018-03-29 17:18:44,Europe,"The move was in retaliation for the expulsion of diplomats by Britain, the United States and their allies. The U.S. Consulate in St. Petersburg will be closed.",The New York Times,News,https://www.nytimes.com/2018/03/29/world/europe/russia-expels-diplomats.html
5abd1ff6068401528a29f1fc,1053,By BESHA RODELL,article,"Caribbean Savor, Australian Bounty","['Restaurants', 'Momofuku Seiobo (Sydney, Australia, Restaurant)', 'Carmichael, Paul (Chef)', 'Chang, David (Chef)', 'Australia']",61,Dining,7,2018-03-29 17:18:43,Unknown,"Paul Carmichael, the chef, delivers a profoundly pleasurable experience at the Sydney location of David Chang‘s restaurant group.",The New York Times,Review,https://www.nytimes.com/2018/03/29/dining/momofuku-seiobo-review-sydney.html
5abd1632068401528a29f17b,1353,By ERIC ASIMOV,article,‘Ideal’ Is an Opinion,"['Grapes', 'Wines', 'Advertising and Marketing', 'La Torre Winery (Montalcino, Italy)', 'Le Potazzine Winery (Montalcino, Italy)', 'Lisini Winery (Montalcino, Italy)']",68,Dining,5,2018-03-29 16:37:03,"Wine, Beer & Cocktails","Three bottles of Rosso di Montalcino, delicious sangiovese wines from Tuscany, each illustrate a different notion of ripeness.",The New York Times,News,https://www.nytimes.com/2018/03/29/dining/drinks/wine-school-rosso-di-montalcino.html
5abd1611068401528a29f177,383,By ERIC ASIMOV,article,A White Like No Other,"['Wines', 'Mount Etna (Italy)', 'Sicily (Italy)', 'Benanti Winery (Mount Etna, Italy)', 'Graci Winery (Mount Etna, Italy)']",67,Dining,5,2018-03-29 16:36:30,"Wine, Beer & Cocktails","These whites from the foothills of an active volcano in Sicily are among Italy’s most compelling, and unlike any other whites.",The New York Times,News,https://www.nytimes.com/2018/03/29/dining/drinks/wine-school-assignment-etna-bianco.html
5abd1505068401528a29f15f,1521,By ANA VANESSA HERRERO and NICHOLAS CASEY,article,68 Die in Jail Fire. Then Police Attack Bereaved.,"['Venezuela', 'Fires and Firefighters', 'Prisons and Prisoners', 'Deaths (Fatalities)', 'Demonstrations, Protests and Riots', 'Human Rights and Human Rights Violations', 'Valencia (Venezuela)']",67,Foreign,1,2018-03-29 16:32:01,Americas,"With at least 68 dead, the inferno in Valencia was one of the worst in the country’s modern history.",The New York Times,News,https://www.nytimes.com/2018/03/29/world/americas/venezuela-jail-fire.html
5abd125c068401528a29f124,473,By BRIAN X. CHEN,article,What Topics Should the ‘Tech We’re Using’ Column Tackle Next?,"['New York Times', 'Smartphones', 'Mobile Applications']",68,NewsDesk,0,2018-03-29 16:20:41,Unknown,"Our Tech We’re Using columnist, Brian Chen, is eager to hear feedback from readers and requests for future columns about how Times journalists use tech.",The New York Times,News,https://www.nytimes.com/2018/03/29/reader-center/tech-were-using-column.html
